<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.12	21:20:00	1.00557	1.00571	1.00517	1.00531	630	0	0
2022.07.12	21:30:00	1.00532	1.00542	1.00508	1.00516	582	0	0
2022.07.12	21:40:00	1.00516	1.00549	1.00514	1.00520	504	0	0
2022.07.12	21:50:00	1.00520	1.00522	1.00424	1.00448	729	0	0
2022.07.12	22:00:00	1.00449	1.00472	1.00427	1.00436	760	0	0
2022.07.12	22:10:00	1.00436	1.00460	1.00420	1.00449	730	0	0
2022.07.12	22:20:00	1.00448	1.00455	1.00421	1.00425	666	0	0
2022.07.12	22:30:00	1.00425	1.00435	1.00363	1.00382	620	0	0
2022.07.12	22:40:00	1.00383	1.00422	1.00368	1.00414	640	0	0
2022.07.12	22:50:00	1.00414	1.00461	1.00321	1.00323	1578	0	0
2022.07.12	23:00:00	1.00322	1.00416	1.00322	1.00342	522	0	0
2022.07.12	23:10:00	1.00342	1.00348	1.00324	1.00342	262	0	1
2022.07.12	23:20:00	1.00339	1.00344	1.00315	1.00328	272	0	0
2022.07.12	23:30:00	1.00328	1.00366	1.00328	1.00351	214	0	0
2022.07.12	23:40:00	1.00351	1.00366	1.00345	1.00357	94	0	0
2022.07.12	23:50:00	1.00358	1.00377	1.00355	1.00365	200	0	0
2022.07.13	00:00:00	1.00346	1.00375	1.00339	1.00342	51	0	7
2022.07.13	00:10:00	1.00357	1.00357	1.00298	1.00299	66	0	7
2022.07.13	00:20:00	1.00298	1.00346	1.00291	1.00337	56	0	12
2022.07.13	00:30:00	1.00342	1.00354	1.00329	1.00341	81	0	7
2022.07.13	00:40:00	1.00341	1.00355	1.00338	1.00354	48	0	2
2022.07.13	00:50:00	1.00354	1.00354	1.00329	1.00354	93	0	7
2022.07.13	01:00:00	1.00355	1.00383	1.00331	1.00372	179	0	2
2022.07.13	01:10:00	1.00372	1.00372	1.00252	1.00252	487	0	2
2022.07.13	01:20:00	1.00251	1.00295	1.00247	1.00291	167	0	2
2022.07.13	01:30:00	1.00291	1.00312	1.00286	1.00292	93	0	2
2022.07.13	01:40:00	1.00300	1.00312	1.00296	1.00312	75	0	2
2022.07.13	01:50:00	1.00315	1.00325	1.00295	1.00308	155	0	2
2022.07.13	02:00:00	1.00310	1.00321	1.00254	1.00290	480	0	1
2022.07.13	02:10:00	1.00290	1.00305	1.00282	1.00294	228	0	1
2022.07.13	02:20:00	1.00294	1.00333	1.00289	1.00326	339	0	1
2022.07.13	02:30:00	1.00328	1.00332	1.00320	1.00326	218	0	1
2022.07.13	02:40:00	1.00326	1.00339	1.00319	1.00333	212	0	1
2022.07.13	02:50:00	1.00333	1.00334	1.00294	1.00299	353	0	1
2022.07.13	03:00:00	1.00300	1.00396	1.00298	1.00352	843	0	0
2022.07.13	03:10:00	1.00352	1.00352	1.00280	1.00308	970	0	0
2022.07.13	03:20:00	1.00308	1.00335	1.00270	1.00291	796	0	1
2022.07.13	03:30:00	1.00291	1.00312	1.00284	1.00309	532	0	1
2022.07.13	03:40:00	1.00309	1.00360	1.00283	1.00351	575	0	1
2022.07.13	03:50:00	1.00351	1.00355	1.00279	1.00303	863	0	0
2022.07.13	04:00:00	1.00304	1.00455	1.00302	1.00374	1209	0	0
2022.07.13	04:10:00	1.00374	1.00395	1.00297	1.00318	877	0	0
2022.07.13	04:20:00	1.00318	1.00328	1.00254	1.00285	924	0	0
2022.07.13	04:30:00	1.00285	1.00329	1.00264	1.00288	894	0	0
2022.07.13	04:40:00	1.00288	1.00289	1.00228	1.00279	716	0	0
2022.07.13	04:50:00	1.00279	1.00307	1.00268	1.00270	575	0	0
2022.07.13	05:00:00	1.00270	1.00284	1.00226	1.00264	1035	0	0
2022.07.13	05:10:00	1.00264	1.00313	1.00259	1.00284	633	0	0
2022.07.13	05:20:00	1.00284	1.00299	1.00260	1.00296	585	0	0
2022.07.13	05:30:00	1.00296	1.00347	1.00296	1.00337	563	0	0
2022.07.13	05:40:00	1.00337	1.00341	1.00301	1.00325	601	0	0
2022.07.13	05:50:00	1.00324	1.00415	1.00316	1.00402	686	0	0
2022.07.13	06:00:00	1.00402	1.00417	1.00358	1.00381	700	0	0
2022.07.13	06:10:00	1.00380	1.00387	1.00355	1.00372	541	0	0
2022.07.13	06:20:00	1.00373	1.00398	1.00368	1.00386	522	0	0
2022.07.13	06:30:00	1.00387	1.00468	1.00373	1.00412	612	0	1
2022.07.13	06:40:00	1.00414	1.00419	1.00374	1.00387	550	0	0
2022.07.13	06:50:00	1.00384	1.00384	1.00345	1.00366	462	0	0
2022.07.13	07:00:00	1.00367	1.00384	1.00354	1.00357	288	0	0
2022.07.13	07:10:00	1.00357	1.00357	1.00332	1.00343	254	0	0
2022.07.13	07:20:00	1.00342	1.00406	1.00342	1.00402	369	0	0
2022.07.13	07:30:00	1.00396	1.00402	1.00367	1.00380	257	0	0
2022.07.13	07:40:00	1.00380	1.00386	1.00354	1.00364	247	0	0
2022.07.13	07:50:00	1.00364	1.00377	1.00331	1.00360	438	0	0
2022.07.13	08:00:00	1.00359	1.00375	1.00348	1.00352	368	0	0
2022.07.13	08:10:00	1.00352	1.00365	1.00307	1.00348	576	0	0
2022.07.13	08:20:00	1.00348	1.00348	1.00323	1.00336	553	0	0
2022.07.13	08:30:00	1.00336	1.00386	1.00321	1.00385	749	0	0
2022.07.13	08:40:00	1.00385	1.00410	1.00378	1.00379	639	0	0
2022.07.13	08:50:00	1.00379	1.00395	1.00363	1.00374	594	0	0
2022.07.13	09:00:00	1.00374	1.00506	1.00356	1.00397	1492	0	0
2022.07.13	09:10:00	1.00398	1.00414	1.00299	1.00326	1395	0	0
2022.07.13	09:20:00	1.00325	1.00407	1.00305	1.00402	1071	0	0
2022.07.13	09:30:00	1.00401	1.00468	1.00369	1.00402	1230	0	0
2022.07.13	09:40:00	1.00399	1.00467	1.00394	1.00426	1101	0	0
2022.07.13	09:50:00	1.00426	1.00449	1.00327	1.00333	1107	0	0
2022.07.13	10:00:00	1.00335	1.00531	1.00332	1.00372	2202	0	0
2022.07.13	10:10:00	1.00372	1.00407	1.00256	1.00273	1819	0	0
2022.07.13	10:20:00	1.00273	1.00280	1.00075	1.00104	1937	0	0
2022.07.13	10:30:00	1.00105	1.00143	1.00082	1.00113	1695	0	0
2022.07.13	10:40:00	1.00113	1.00165	1.00062	1.00140	1607	0	0
2022.07.13	10:50:00	1.00141	1.00355	1.00131	1.00327	1624	0	0
2022.07.13	11:00:00	1.00330	1.00425	1.00317	1.00343	1457	0	0
2022.07.13	11:10:00	1.00343	1.00347	1.00254	1.00263	1302	0	0
2022.07.13	11:20:00	1.00263	1.00370	1.00240	1.00306	1461	0	0
2022.07.13	11:30:00	1.00305	1.00480	1.00304	1.00327	1497	0	0
2022.07.13	11:40:00	1.00325	1.00358	1.00233	1.00257	1281	0	0
2022.07.13	11:50:00	1.00256	1.00369	1.00253	1.00369	1056	0	0
2022.07.13	12:00:00	1.00369	1.00396	1.00321	1.00395	1023	0	0
2022.07.13	12:10:00	1.00395	1.00402	1.00342	1.00381	921	0	0
2022.07.13	12:20:00	1.00381	1.00386	1.00323	1.00343	822	0	0
2022.07.13	12:30:00	1.00343	1.00387	1.00336	1.00372	742	0	0
2022.07.13	12:40:00	1.00371	1.00414	1.00368	1.00386	773	0	0
2022.07.13	12:50:00	1.00386	1.00413	1.00352	1.00373	580	0	0
2022.07.13	13:00:00	1.00372	1.00420	1.00353	1.00399	788	0	0
2022.07.13	13:10:00	1.00398	1.00439	1.00379	1.00408	529	0	0
2022.07.13	13:20:00	1.00408	1.00615	1.00408	1.00542	1416	0	0
2022.07.13	13:30:00	1.00540	1.00674	1.00497	1.00657	1063	0	0
2022.07.13	13:40:00	1.00656	1.00673	1.00583	1.00608	779	0	0
2022.07.13	13:50:00	1.00608	1.00660	1.00580	1.00613	621	0	0
2022.07.13	14:00:00	1.00614	1.00649	1.00570	1.00619	902	0	0
2022.07.13	14:10:00	1.00618	1.00635	1.00559	1.00585	710	0	0
2022.07.13	14:20:00	1.00585	1.00587	1.00512	1.00542	778	0	0
2022.07.13	14:30:00	1.00543	1.00575	1.00509	1.00574	976	0	0
2022.07.13	14:40:00	1.00575	1.00610	1.00529	1.00539	980	0	0
2022.07.13	14:50:00	1.00539	1.00696	1.00529	1.00678	1417	0	0
2022.07.13	15:00:00	1.00681	1.00830	1.00651	1.00736	1406	0	0
2022.07.13	15:10:00	1.00735	1.00735	1.00629	1.00682	1151	0	0
2022.07.13	15:20:00	1.00683	1.01000	1.00609	1.00692	1508	0	0
2022.07.13	15:30:00	1.00679	1.00691	1.00025	1.00033	3699	0	0
2022.07.13	15:40:00	1.00033	1.00326	0.99977	1.00248	3549	0	0
2022.07.13	15:50:00	1.00248	1.00513	1.00147	1.00205	3019	0	0
2022.07.13	16:00:00	1.00204	1.00326	1.00086	1.00229	2070	0	0
2022.07.13	16:10:00	1.00229	1.00495	1.00227	1.00236	1882	0	0
2022.07.13	16:20:00	1.00236	1.00259	1.00107	1.00230	2430	0	0
2022.07.13	16:30:00	1.00233	1.00312	1.00105	1.00295	2402	0	0
2022.07.13	16:40:00	1.00298	1.00335	1.00140	1.00294	2667	0	0
2022.07.13	16:50:00	1.00297	1.00355	1.00207	1.00209	2134	0	0
2022.07.13	17:00:00	1.00209	1.00427	1.00166	1.00277	2331	0	0
2022.07.13	17:10:00	1.00275	1.00451	1.00224	1.00372	2201	0	0
2022.07.13	17:20:00	1.00371	1.00380	1.00259	1.00360	2404	0	0
2022.07.13	17:30:00	1.00360	1.00574	1.00281	1.00567	2600	0	0
2022.07.13	17:40:00	1.00567	1.01073	1.00533	1.01023	3456	0	0
2022.07.13	17:50:00	1.01023	1.01222	1.00989	1.01071	3169	0	0
2022.07.13	18:00:00	1.01072	1.01147	1.00982	1.01055	2732	0	0
2022.07.13	18:10:00	1.01058	1.01074	1.00976	1.00982	2029	0	0
2022.07.13	18:20:00	1.00982	1.01012	1.00842	1.00860	1918	0	0
2022.07.13	18:30:00	1.00860	1.00943	1.00815	1.00817	1568	0	0
2022.07.13	18:40:00	1.00817	1.00864	1.00757	1.00802	1287	0	0
2022.07.13	18:50:00	1.00802	1.00848	1.00743	1.00780	1552	0	0
2022.07.13	19:00:00	1.00781	1.00914	1.00767	1.00881	1481	0	0
2022.07.13	19:10:00	1.00881	1.00936	1.00834	1.00928	1164	0	0
2022.07.13	19:20:00	1.00926	1.00943	1.00877	1.00937	1021	0	0
2022.07.13	19:30:00	1.00937	1.00975	1.00924	1.00943	928	0	0
2022.07.13	19:40:00	1.00942	1.00943	1.00837	1.00893	1037	0	0
2022.07.13	19:50:00	1.00894	1.00894	1.00808	1.00822	987	0	0
2022.07.13	20:00:00	1.00823	1.00854	1.00754	1.00772	1347	0	0
2022.07.13	20:10:00	1.00772	1.00849	1.00745	1.00759	1372	0	0
2022.07.13	20:20:00	1.00758	1.00835	1.00741	1.00822	973	0	0
2022.07.13	20:30:00	1.00821	1.00845	1.00798	1.00815	669	0	0
2022.07.13	20:40:00	1.00815	1.00875	1.00810	1.00845	611	0	0
2022.07.13	20:50:00	1.00845	1.00853	1.00772	1.00811	592	0	0
2022.07.13	21:00:00	1.00811	1.00812	1.00601	1.00681	2326	0	0
2022.07.13	21:10:00	1.00681	1.00712	1.00633	1.00656	1487	0	0
2022.07.13	21:20:00	1.00656	1.00719	1.00631	1.00704	1305	0	0
2022.07.13	21:30:00	1.00704	1.00756	1.00700	1.00750	875	0	0
2022.07.13	21:40:00	1.00748	1.00757	1.00695	1.00699	854	0	0
2022.07.13	21:50:00	1.00699	1.00732	1.00628	1.00631	984	0	0
2022.07.13	22:00:00	1.00631	1.00646	1.00587	1.00613	923	0	0
2022.07.13	22:10:00	1.00614	1.00622	1.00592	1.00622	645	0	0
2022.07.13	22:20:00	1.00624	1.00628	1.00599	1.00606	707	0	0
2022.07.13	22:30:00	1.00606	1.00621	1.00561	1.00594	773	0	0
2022.07.13	22:40:00	1.00594	1.00609	1.00542	1.00556	758	0	0
2022.07.13	22:50:00	1.00551	1.00613	1.00542	1.00593	980	0	0
2022.07.13	23:00:00	1.00593	1.00618	1.00550	1.00576	573	0	0
2022.07.13	23:10:00	1.00576	1.00579	1.00537	1.00552	386	0	1
2022.07.13	23:20:00	1.00550	1.00578	1.00538	1.00568	293	0	0
2022.07.13	23:30:00	1.00568	1.00607	1.00567	1.00607	325	0	1
2022.07.13	23:40:00	1.00607	1.00611	1.00543	1.00578	224	0	2
2022.07.13	23:50:00	1.00576	1.00585	1.00563	1.00574	197	0	2
2022.07.14	00:00:00	1.00551	1.00598	1.00478	1.00539	50	0	18
2022.07.14	00:10:00	1.00561	1.00587	1.00538	1.00586	68	0	14
2022.07.14	00:20:00	1.00586	1.00589	1.00574	1.00578	100	0	14
2022.07.14	00:30:00	1.00579	1.00581	1.00569	1.00575	96	0	14
2022.07.14	00:40:00	1.00575	1.00592	1.00573	1.00574	47	0	14
2022.07.14	00:50:00	1.00577	1.00590	1.00553	1.00569	69	0	7
2022.07.14	01:00:00	1.00562	1.00590	1.00561	1.00565	133	0	2
2022.07.14	01:10:00	1.00565	1.00577	1.00561	1.00565	175	0	2
2022.07.14	01:20:00	1.00566	1.00580	1.00562	1.00576	215	0	2
2022.07.14	01:30:00	1.00575	1.00580	1.00504	1.00527	390	0	2
2022.07.14	01:40:00	1.00527	1.00528	1.00497	1.00504	297	0	2
2022.07.14	01:50:00	1.00505	1.00560	1.00505	1.00536	321	0	2
2022.07.14	02:00:00	1.00536	1.00536	1.00500	1.00510	500	0	1
2022.07.14	02:10:00	1.00510	1.00511	1.00469	1.00471	506	0	1
2022.07.14	02:20:00	1.00471	1.00475	1.00435	1.00439	311	0	1
2022.07.14	02:30:00	1.00439	1.00449	1.00381	1.00382	339	0	1
2022.07.14	02:40:00	1.00382	1.00386	1.00312	1.00335	478	0	0
2022.07.14	02:50:00	1.00335	1.00350	1.00305	1.00341	560	0	1
2022.07.14	03:00:00	1.00341	1.00413	1.00311	1.00413	821	0	0
2022.07.14	03:10:00	1.00413	1.00435	1.00349	1.00355	810	0	0
2022.07.14	03:20:00	1.00355	1.00378	1.00280	1.00281	901	0	1
2022.07.14	03:30:00	1.00279	1.00284	1.00234	1.00249	794	0	0
2022.07.14	03:40:00	1.00249	1.00278	1.00218	1.00266	596	0	0
2022.07.14	03:50:00	1.00255	1.00285	1.00211	1.00218	1034	0	0
2022.07.14	04:00:00	1.00218	1.00252	1.00192	1.00194	968	0	0
2022.07.14	04:10:00	1.00195	1.00219	1.00150	1.00192	949	0	0
2022.07.14	04:20:00	1.00192	1.00267	1.00190	1.00266	815	0	0
2022.07.14	04:30:00	1.00269	1.00281	1.00164	1.00201	1447	0	0
2022.07.14	04:40:00	1.00201	1.00206	1.00143	1.00176	1021	0	0
2022.07.14	04:50:00	1.00177	1.00211	1.00144	1.00185	812	0	0
2022.07.14	05:00:00	1.00185	1.00225	1.00181	1.00216	929	0	1
2022.07.14	05:10:00	1.00215	1.00219	1.00136	1.00152	860	0	1
2022.07.14	05:20:00	1.00151	1.00243	1.00151	1.00224	575	0	1
2022.07.14	05:30:00	1.00221	1.00287	1.00211	1.00265	715	0	0
2022.07.14	05:40:00	1.00265	1.00269	1.00224	1.00225	888	0	0
2022.07.14	05:50:00	1.00226	1.00251	1.00190	1.00218	714	0	1
2022.07.14	06:00:00	1.00219	1.00326	1.00217	1.00304	625	0	1
2022.07.14	06:10:00	1.00304	1.00336	1.00290	1.00312	412	0	1
2022.07.14	06:20:00	1.00312	1.00382	1.00304	1.00382	409	0	0
2022.07.14	06:30:00	1.00384	1.00401	1.00368	1.00370	414	0	0
2022.07.14	06:40:00	1.00366	1.00369	1.00303	1.00305	576	0	1
2022.07.14	06:50:00	1.00304	1.00359	1.00303	1.00330	386	0	1
2022.07.14	07:00:00	1.00329	1.00344	1.00296	1.00303	298	0	0
2022.07.14	07:10:00	1.00307	1.00337	1.00305	1.00324	321	0	0
2022.07.14	07:20:00	1.00324	1.00330	1.00307	1.00325	295	0	0
2022.07.14	07:30:00	1.00325	1.00335	1.00314	1.00334	327	0	0
2022.07.14	07:40:00	1.00334	1.00335	1.00240	1.00270	451	0	0
2022.07.14	07:50:00	1.00270	1.00270	1.00210	1.00230	494	0	0
2022.07.14	08:00:00	1.00231	1.00253	1.00207	1.00224	760	0	0
2022.07.14	08:10:00	1.00224	1.00252	1.00212	1.00248	763	0	0
2022.07.14	08:20:00	1.00248	1.00252	1.00213	1.00232	924	0	0
2022.07.14	08:30:00	1.00233	1.00248	1.00207	1.00209	601	0	0
2022.07.14	08:40:00	1.00209	1.00209	1.00146	1.00177	773	0	0
2022.07.14	08:50:00	1.00176	1.00229	1.00173	1.00187	991	0	0
2022.07.14	09:00:00	1.00188	1.00256	1.00187	1.00232	1133	0	0
2022.07.14	09:10:00	1.00233	1.00233	1.00097	1.00200	1571	0	0
2022.07.14	09:20:00	1.00200	1.00274	1.00160	1.00242	1176	0	0
2022.07.14	09:30:00	1.00242	1.00262	1.00170	1.00188	1254	0	0
2022.07.14	09:40:00	1.00185	1.00231	1.00168	1.00177	860	0	0
2022.07.14	09:50:00	1.00177	1.00177	1.00062	1.00068	1472	0	0
2022.07.14	10:00:00	1.00068	1.00233	1.00052	1.00100	2405	0	0
2022.07.14	10:10:00	1.00098	1.00191	1.00079	1.00169	1982	0	0
2022.07.14	10:20:00	1.00169	1.00264	1.00153	1.00225	1849	0	0
2022.07.14	10:30:00	1.00223	1.00345	1.00221	1.00331	1588	0	0
2022.07.14	10:40:00	1.00332	1.00436	1.00289	1.00362	1783	0	0
2022.07.14	10:50:00	1.00362	1.00464	1.00346	1.00364	1789	0	0
2022.07.14	11:00:00	1.00364	1.00414	1.00262	1.00308	1959	0	0
2022.07.14	11:10:00	1.00307	1.00322	1.00199	1.00234	1542	0	0
2022.07.14	11:20:00	1.00235	1.00283	1.00200	1.00212	1590	0	0
2022.07.14	11:30:00	1.00212	1.00248	1.00150	1.00191	1594	0	0
2022.07.14	11:40:00	1.00191	1.00252	1.00173	1.00213	1312	0	0
2022.07.14	11:50:00	1.00213	1.00285	1.00183	1.00202	1338	0	0
2022.07.14	12:00:00	1.00202	1.00293	1.00197	1.00231	1292	0	0
2022.07.14	12:10:00	1.00231	1.00308	1.00184	1.00303	1423	0	0
2022.07.14	12:20:00	1.00297	1.00335	1.00198	1.00330	1626	0	0
2022.07.14	12:30:00	1.00329	1.00350	1.00280	1.00339	1238	0	0
2022.07.14	12:40:00	1.00339	1.00393	1.00298	1.00385	1303	0	0
2022.07.14	12:50:00	1.00385	1.00505	1.00367	1.00469	1810	0	0
2022.07.14	13:00:00	1.00468	1.00480	1.00429	1.00463	981	0	0
2022.07.14	13:10:00	1.00460	1.00464	1.00323	1.00335	1229	0	0
2022.07.14	13:20:00	1.00335	1.00338	1.00168	1.00246	1531	0	0
2022.07.14	13:30:00	1.00246	1.00290	1.00221	1.00238	1053	0	0
2022.07.14	13:40:00	1.00238	1.00248	1.00131	1.00154	1351	0	0
2022.07.14	13:50:00	1.00153	1.00193	1.00129	1.00160	1350	0	0
2022.07.14	14:00:00	1.00161	1.00181	1.00091	1.00165	1249	0	0
2022.07.14	14:10:00	1.00164	1.00174	1.00100	1.00114	1240	0	0
2022.07.14	14:20:00	1.00114	1.00119	1.00052	1.00102	1266	0	0
2022.07.14	14:30:00	1.00100	1.00180	1.00075	1.00081	1977	0	0
2022.07.14	14:40:00	1.00081	1.00124	1.00048	1.00083	1699	0	0
2022.07.14	14:50:00	1.00083	1.00096	1.00050	1.00096	1382	0	0
2022.07.14	15:00:00	1.00095	1.00103	1.00044	1.00056	1496	0	0
2022.07.14	15:10:00	1.00059	1.00086	1.00040	1.00059	1277	0	0
2022.07.14	15:20:00	1.00062	1.00086	1.00037	1.00056	1135	0	0
2022.07.14	15:30:00	1.00056	1.00171	1.00039	1.00074	2184	0	0
2022.07.14	15:40:00	1.00073	1.00079	1.00034	1.00042	1622	0	0
2022.07.14	15:50:00	1.00042	1.00068	1.00022	1.00023	1305	0	0
2022.07.14	16:00:00	1.00024	1.00071	1.00014	1.00019	1392	0	0
2022.07.14	16:10:00	1.00020	1.00119	0.99997	1.00055	1703	0	0
2022.07.14	16:20:00	1.00054	1.00055	0.99699	0.99720	2480	0	0
2022.07.14	16:30:00	0.99718	0.99785	0.99587	0.99602	2845	0	0
2022.07.14	16:40:00	0.99601	0.99608	0.99522	0.99589	2204	0	0
2022.07.14	16:50:00	0.99589	0.99833	0.99566	0.99806	2599	0	0
2022.07.14	17:00:00	0.99806	0.99806	0.99600	0.99614	2222	0	0
2022.07.14	17:10:00	0.99613	0.99707	0.99603	0.99667	1415	0	0
2022.07.14	17:20:00	0.99667	0.99840	0.99622	0.99826	1648	0	0
2022.07.14	17:30:00	0.99826	0.99894	0.99811	0.99878	1855	0	0
2022.07.14	17:40:00	0.99878	0.99943	0.99815	0.99867	2266	0	0
2022.07.14	17:50:00	0.99873	0.99997	0.99866	0.99961	2112	0	0
2022.07.14	18:00:00	0.99961	1.00353	0.99940	1.00133	3319	0	0
2022.07.14	18:10:00	1.00131	1.00167	1.00011	1.00130	2386	0	0
2022.07.14	18:20:00	1.00130	1.00198	1.00062	1.00087	2159	0	0
2022.07.14	18:30:00	1.00087	1.00252	1.00077	1.00243	2233	0	0
2022.07.14	18:40:00	1.00242	1.00478	1.00236	1.00385	2813	0	0
2022.07.14	18:50:00	1.00384	1.00388	1.00246	1.00275	2004	0	0
2022.07.14	19:00:00	1.00275	1.00360	1.00239	1.00350	1390	0	0
2022.07.14	19:10:00	1.00351	1.00359	1.00228	1.00229	1623	0	0
2022.07.14	19:20:00	1.00228	1.00228	1.00121	1.00144	1484	0	0
2022.07.14	19:30:00	1.00143	1.00159	1.00080	1.00141	1193	0	0
2022.07.14	19:40:00	1.00141	1.00203	0.99869	0.99884	2363	0	0
2022.07.14	19:50:00	0.99885	0.99949	0.99839	0.99907	2087	0	0
2022.07.14	20:00:00	0.99909	1.00026	0.99909	1.00022	1359	0	0
2022.07.14	20:10:00	1.00022	1.00113	0.99937	1.00102	1388	0	0
2022.07.14	20:20:00	1.00099	1.00135	1.00029	1.00120	1615	0	0
2022.07.14	20:30:00	1.00119	1.00123	1.00020	1.00075	1416	0	0
2022.07.14	20:40:00	1.00075	1.00109	1.00030	1.00068	1077	0	0
2022.07.14	20:50:00	1.00070	1.00150	1.00045	1.00140	1744	0	0
2022.07.14	21:00:00	1.00139	1.00188	1.00123	1.00182	1344	0	0
2022.07.14	21:10:00	1.00179	1.00237	1.00167	1.00228	1180	0	0
2022.07.14	21:20:00	1.00229	1.00298	1.00220	1.00260	1301	0	0
2022.07.14	21:30:00	1.00260	1.00371	1.00249	1.00370	1035	0	0
2022.07.14	21:40:00	1.00368	1.00378	1.00318	1.00330	972	0	0
2022.07.14	21:50:00	1.00330	1.00334	1.00269	1.00294	1041	0	0
2022.07.14	22:00:00	1.00295	1.00321	1.00209	1.00219	1178	0	0
2022.07.14	22:10:00	1.00219	1.00233	1.00182	1.00191	989	0	0
2022.07.14	22:20:00	1.00191	1.00241	1.00188	1.00222	1027	0	0
2022.07.14	22:30:00	1.00225	1.00256	1.00217	1.00242	763	0	0
2022.07.14	22:40:00	1.00242	1.00263	1.00221	1.00230	694	0	0
2022.07.14	22:50:00	1.00230	1.00246	1.00123	1.00157	902	0	0
2022.07.14	23:00:00	1.00157	1.00179	1.00139	1.00146	560	0	0
2022.07.14	23:10:00	1.00146	1.00146	1.00101	1.00134	403	0	0
2022.07.14	23:20:00	1.00135	1.00169	1.00115	1.00159	247	0	0
2022.07.14	23:30:00	1.00160	1.00215	1.00145	1.00193	224	0	0
2022.07.14	23:40:00	1.00193	1.00205	1.00185	1.00196	269	0	0
2022.07.14	23:50:00	1.00197	1.00233	1.00178	1.00178	221	0	0
2022.07.15	00:00:00	1.00154	1.00175	1.00127	1.00175	108	0	24
2022.07.15	00:10:00	1.00175	1.00183	1.00162	1.00165	64	0	8
2022.07.15	00:20:00	1.00165	1.00181	1.00161	1.00180	70	0	7
2022.07.15	00:30:00	1.00179	1.00189	1.00163	1.00186	653	0	7
2022.07.15	00:40:00	1.00184	1.00190	1.00170	1.00187	440	0	7
2022.07.15	00:50:00	1.00189	1.00191	1.00170	1.00186	111	0	7
2022.07.15	01:00:00	1.00186	1.00215	1.00186	1.00199	272	0	2
2022.07.15	01:10:00	1.00200	1.00236	1.00200	1.00225	324	0	2
2022.07.15	01:20:00	1.00225	1.00225	1.00185	1.00199	304	0	2
2022.07.15	01:30:00	1.00200	1.00208	1.00194	1.00206	270	0	2
2022.07.15	01:40:00	1.00206	1.00207	1.00187	1.00196	172	0	2
2022.07.15	01:50:00	1.00196	1.00197	1.00166	1.00182	211	0	2
2022.07.15	02:00:00	1.00187	1.00193	1.00167	1.00193	375	0	1
2022.07.15	02:10:00	1.00193	1.00193	1.00151	1.00159	345	0	1
2022.07.15	02:20:00	1.00159	1.00192	1.00151	1.00183	175	0	1
2022.07.15	02:30:00	1.00183	1.00221	1.00183	1.00209	282	0	1
2022.07.15	02:40:00	1.00207	1.00240	1.00199	1.00229	189	0	1
2022.07.15	02:50:00	1.00233	1.00264	1.00228	1.00264	263	0	1
2022.07.15	03:00:00	1.00265	1.00278	1.00201	1.00230	835	0	0
2022.07.15	03:10:00	1.00230	1.00253	1.00186	1.00189	624	0	0
2022.07.15	03:20:00	1.00188	1.00189	1.00113	1.00154	700	0	0
2022.07.15	03:30:00	1.00155	1.00176	1.00145	1.00150	962	0	1
2022.07.15	03:40:00	1.00150	1.00220	1.00136	1.00209	426	0	0
2022.07.15	03:50:00	1.00210	1.00220	1.00159	1.00193	792	0	0
2022.07.15	04:00:00	1.00193	1.00246	1.00185	1.00235	689	0	0
2022.07.15	04:10:00	1.00231	1.00257	1.00200	1.00200	511	0	0
2022.07.15	04:20:00	1.00199	1.00233	1.00176	1.00214	672	0	0
2022.07.15	04:30:00	1.00213	1.00309	1.00196	1.00290	908	0	0
2022.07.15	04:40:00	1.00291	1.00327	1.00263	1.00301	845	0	0
2022.07.15	04:50:00	1.00301	1.00337	1.00298	1.00334	552	0	1
2022.07.15	05:00:00	1.00333	1.00371	1.00298	1.00356	639	0	0
2022.07.15	05:10:00	1.00356	1.00391	1.00345	1.00374	424	0	0
2022.07.15	05:20:00	1.00374	1.00391	1.00345	1.00382	484	0	0
2022.07.15	05:30:00	1.00380	1.00390	1.00321	1.00340	655	0	0
2022.07.15	05:40:00	1.00340	1.00355	1.00320	1.00330	466	0	0
2022.07.15	05:50:00	1.00330	1.00409	1.00321	1.00370	844	0	1
2022.07.15	06:00:00	1.00370	1.00379	1.00345	1.00352	465	0	1
2022.07.15	06:10:00	1.00353	1.00353	1.00303	1.00316	347	0	0
2022.07.15	06:20:00	1.00315	1.00318	1.00268	1.00276	534	0	0
2022.07.15	06:30:00	1.00277	1.00285	1.00253	1.00274	304	0	0
2022.07.15	06:40:00	1.00274	1.00293	1.00265	1.00284	304	0	0
2022.07.15	06:50:00	1.00285	1.00288	1.00250	1.00255	217	0	1
2022.07.15	07:00:00	1.00255	1.00260	1.00227	1.00232	287	0	0
2022.07.15	07:10:00	1.00232	1.00274	1.00227	1.00273	252	0	0
2022.07.15	07:20:00	1.00272	1.00280	1.00258	1.00272	343	0	0
2022.07.15	07:30:00	1.00272	1.00304	1.00264	1.00293	287	0	0
2022.07.15	07:40:00	1.00293	1.00323	1.00287	1.00313	293	0	0
2022.07.15	07:50:00	1.00312	1.00337	1.00283	1.00304	354	0	0
2022.07.15	08:00:00	1.00304	1.00313	1.00250	1.00277	397	0	0
